,station,MAE,R_squared,MSE_squared,RMSE,NSE,KGE,PBias,r,Alpha,Beta
0,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1372500,0.23929552175501315,0.7670592326682655,0.590843654768467,0.590843654768467,0.7670592326682655,0.777708490586085,3.690283012556984,0.8784518960905683,0.817578085959329,0.9630971698744298
1,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/6810000,0.17180950506811862,0.8399228190115643,0.15981798758167498,0.15981798758167498,0.8399228190115643,0.8288650054042579,5.542472964586551,0.9409470087004054,1.1507581836502994,0.9445752703541345
2,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3301500,0.4539915417914081,0.756812297048928,1.7276861725771706,1.7276861725771706,0.756812297048928,0.8768199851203955,-0.4831554039635225,0.8840505213335722,1.0413000066378357,1.0048315540396353
3,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1608500,0.8661459794389486,-0.7039562476014787,7.989206317868564,7.989206317868564,-0.7039562476014787,0.1296064693801542,36.402953785137136,0.6615851665578781,1.7145227737608775,0.6359704621486284
4,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/7069500,0.33560507202251827,0.5484825275453431,0.9788186305870786,0.9788186305870786,0.5484825275453431,0.6534227878083989,0.7243843015983237,0.7411665429701861,0.7696339168391809,0.9927561569840168
5,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/11342000,1.1641431090914762,0.6839831756919952,8.264277581452182,8.264277581452182,0.6839831756919952,0.7680887363455413,8.281558202855404,0.8293015878429404,0.8666340910497053,0.9171844179714459
6,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/2135000,0.13186308980091652,0.9573383951013612,0.04853850558468193,0.04853850558468193,0.9573383951013612,0.8242468579339961,-2.9922897748484196,0.9928422784562316,0.8269608305651331,1.0299228977484842
7,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/6884400,0.04896478838261714,0.7127181084382423,0.029058038716655864,0.029058038716655864,0.7127181084382423,0.6957748865873399,9.141420987289125,0.8516556794596911,0.7506201202428411,0.9085857901271087
8,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1567000,0.23803735301900655,0.8377209780176499,0.46670900865836534,0.46670900865836534,0.8377209780176499,0.8976329230793527,4.330786159217752,0.9249077366259641,1.0544481362670473,0.9566921384078224
9,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3361500,0.23861859485401224,0.836049198927053,0.472180639992826,0.472180639992826,0.836049198927053,0.8031714732239574,3.2893436932676314,0.919644575368792,0.8233577160136294,0.9671065630673239
10,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/12462500,0.2478829431155027,0.9616959347896253,0.2949408000546597,0.2949408000546597,0.9616959347896253,0.9288658463630055,1.5940602452218082,0.9819981514879647,0.9330530175641828,0.984059397547782
11,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5452000,0.677978112913526,0.26969510310253053,2.8776568913180767,2.8776568913180767,0.26969510310253053,0.4051136777938481,-48.44243118929449,0.6547262604475534,0.9970222205457994,1.4844243118929448
12,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5451500,0.12074454742642457,0.9213723141624663,0.08430553580469806,0.08430553580469806,0.9213723141624663,0.9119028916800925,6.061391555163263,0.960995654893777,0.9493471146067302,0.9393860844483675
13,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5484500,0.11068471408627945,0.9002541496928274,0.0768398342638778,0.0768398342638778,0.9002541496928274,0.8907225591271378,5.785763798075371,0.9500947044353345,0.9218750085720753,0.9421423620192463
14,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/8032000,0.11520989144463525,0.8909897771269316,0.12455362092656318,0.12455362092656318,0.8909897771269316,0.7987181080741348,1.1788030608870232,0.9561521295694705,0.8039061280653383,0.9882119693911299
15,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/12413500,0.3100903697426202,0.9380501242721335,0.5475911623946242,0.5475911623946242,0.9380501242721335,0.9341278016003649,-1.893117284380116,0.9689217430689752,0.9450919025744998,1.0189311728438013
16,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/4183500,0.15510218807632167,0.9518631715602568,0.09286393482179962,0.09286393482179962,0.9518631715602568,0.9355268910738659,2.741193696158559,0.9787050116210385,1.0543313073333884,0.9725880630384143
17,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/8171300,0.3391774256948102,0.39832127244064397,2.7642971521928654,2.7642971521928654,0.39832127244064397,0.2923328323829113,40.670033475364505,0.6440730769085921,0.543159017542046,0.5932996652463548
18,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/11025500,0.1000457075531365,0.12867646238848351,0.323096894130458,0.323096894130458,0.12867646238848351,0.5856183765882081,8.793118937027966,0.606330176376843,1.0948910202592035,0.9120688106297203
19,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/7152000,0.27412391909231115,0.6353555963284385,0.7901401567936441,0.7901401567936441,0.6353555963284385,0.7660861836193567,-13.442865405518054,0.8122693982151775,0.9625589581317724,1.1344286540551805
20,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/6817000,0.322044244464853,0.5216146980297065,1.1769577317569102,1.1769577317569102,0.5216146980297065,0.5237885385943655,-11.118124189294155,0.7319532932587266,0.6224194782163796,1.1111812418929417
21,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3159500,0.310194382871178,0.774047257914356,0.5790871480722625,0.5790871480722625,0.774047257914356,0.8005823493613279,-7.0532679769883,0.881241670212605,0.8561632884940881,1.070532679769883
22,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1664000,0.35826995330093003,0.6409319461901148,1.4434418719728872,1.4434418719728872,0.6409319461901148,0.6462010788940287,6.45622857463116,0.807219071008276,0.7104470665801349,0.9354377142536884
23,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1548500,0.3256930348374827,0.7652936712411389,1.0913845994941576,1.0913845994941576,0.7652936712411389,0.6966987615470499,5.238988836278281,0.8918694460522929,0.7215135117328123,0.9476101116372172
24,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/1667500,0.5513639953588748,0.43497944357594287,3.8045475652445524,3.8045475652445524,0.43497944357594287,0.43528299721153585,-17.982623065270086,0.6716003391639536,0.577245363395743,1.179826230652701
25,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/3079000,0.5305779436867083,0.6210037399876943,2.509483982568504,2.509483982568504,0.6210037399876943,0.6726910574158422,2.8979729497699074,0.7891603318298895,0.7513276181404187,0.9710202705023009
26,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/2456500,0.4170356960404906,0.8233791020451511,1.3556195717183837,1.3556195717183837,0.8233791020451511,0.8222782203749026,7.3030451062256,0.9094292473797515,0.865655208733063,0.9269695489377441
27,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/2375500,0.3181164109363712,0.9023195193586391,0.3890463395917861,0.3890463395917861,0.9023195193586391,0.7855090085215977,-1.7760668399581039,0.9784466722367676,1.2126649904091382,1.017760668399581
28,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/9497500,0.10441903657079177,0.6234501843753093,0.09716811818571475,0.09716811818571475,0.6234501843753093,0.5858758662704799,-20.550124275283583,0.8005575663475847,0.7008499489836791,1.2055012427528358
29,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/7057500,0.38119881474688927,0.526135535334892,1.4394446953091682,1.4394446953091682,0.526135535334892,0.5929266365113942,-13.573998076974613,0.7324987092104955,0.7248156248830532,1.1357399807697461
30,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/13351000,0.05434196394305836,0.8206522545891092,0.03665312905301497,0.03665312905301497,0.8206522545891092,0.6931962286584179,7.175103423242947,0.9342169914558077,0.7090482188010025,0.9282489657675705
31,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5447500,0.11190754343844046,0.9152912997502008,0.06824024716357921,0.06824024716357921,0.9152912997502008,0.8899260966122882,0.6925919101717601,0.958634443109997,0.8982297363922854,0.9930740808982823
32,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5244000,0.03538313065461114,0.9385508499489066,0.003352618523619278,0.003352618523619278,0.9385508499489066,0.812229642373178,5.273303661426329,0.9906087054225547,0.8200312870554911,0.9472669633857366
33,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/13186000,0.18691949788852502,0.9606218566989702,0.08777992730381268,0.08777992730381268,0.9606218566989702,0.8435170101565957,-1.5470398716901552,0.9910661890586482,0.8445401019685937,1.0154703987169018
34,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/7346070,0.18789265263822402,0.9117934022865218,0.17894548623653206,0.17894548623653206,0.9117934022865218,0.761601196444008,12.494183356351169,0.9742613532941955,0.7986022596242203,0.8750581664364884
