,station,MAE,R_squared,MSE_squared,MSE,NSE,KGE,r,Alpha,Beta
122,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/6888500,0.6662989556133835,0.2587638135822443,5.710457061955385,2.3896562643935604,0.2587638135822443,0.17093079807954303,0.5503238036981755,0.35030042732985733,1.251072749068433
123,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5517000,0.15899030360273558,0.9303752483679574,0.06756642927985239,0.25993543290565907,0.9303752483679574,0.8577839122415125,0.9708601192506657,0.8616359304995603,0.9847793811386699
124,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/2219500,0.40030895442757825,0.7088565580267494,1.0309300341552783,1.0153472480660388,0.7088565580267494,0.8271660523577243,0.8667873750168654,1.0628122443026633,0.9095533750304735
125,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5383000,0.13074025918359744,0.6630223477277762,0.05587554227205262,0.23638008010839792,0.6630223477277762,0.7541801765767884,0.8374411445119709,0.8568211648253586,0.8838026452612887
126,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/2217500,0.29396070148878123,0.7538691442404263,0.7820942979020685,0.8843609545327453,0.7538691442404263,0.8132851872861699,0.8682971046364102,0.8682347762096582,1.0124376219225821
127,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/8150700,0.11142669683150738,0.2868466320141101,0.27662665935148956,0.5259530961516337,0.2868466320141101,-0.21402574788883322,0.5972892444237761,0.382236610499662,0.03560850352498385
128,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/11497500,0.05590892102452743,0.9171124091476357,0.020303300723904193,0.1424896512870468,0.9171124091476357,0.8074856749057175,0.9713163856887509,0.8143432700493973,0.9579215701267317
129,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/5476500,0.21558327408626243,0.6671908308241299,0.18682860961543643,0.4322367518102046,0.6671908308241299,0.3942023436413086,0.985546913154153,0.4589655527909925,0.7278536502843493
130,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/12027500,0.48984406654414764,0.9360559229040828,1.3947347473216576,1.180988885350602,0.9360559229040828,0.9273740829442871,0.9719660159696614,1.0641252216775055,1.019405553647881
131,/home/eohl/Documents/projects/MOPEX/MOPEX_TS_GF_Ach/7378500,0.47509080974835854,0.8595201944045383,1.5525582131796554,1.2460169393630471,0.8595201944045383,0.7518605791932517,0.9371210666647173,0.8241304721168347,0.8366313339006585
